Cod. Pais de destino;Cod. Cuidad de origen;Cantidad;Valor de Dolares;Valor en pesos
ECU;MDE;1248,00;28534,30;112943333,66
ECU;MDE;599,00;19416,99;77283501,22
ECU;MDE;1,00;22,40;89395,71
ECU;MDE;234,00;1815,27;7230055,54
ECU;MDE;2,00;797,90;3191145,19
ECU;MDE;15,00;493,20;1944702,39
ECU;MDE;2,00;0,02;78,86
ECU;MDE;200,00;12370,00;48775281,10
ECU;MDE;6,31;267,30;1053971,91
ECU;MDE;35,14;539,48;2127185,82
ECU;MDE;18,00;208,80;817541,78
ECU;MDE;2534,00;26415,65;103428628,47
ECU;MDE;254,00;2644,90;10355920,80
ECU;MDE;224,00;1943,60;7610029,74
ECU;MDE;12,00;134,82;532342,16
ECU;MDE;8,00;97,68;385693,38
ECU;MDE;34,00;311,44;1229733,29
ECU;MDE;54,00;489,20;1931625,76
ECU;MDE;495,00;2220,30;8818482,41
ECU;MDE;31,00;186,96;745390,72
ECU;MDE;15,00;61,05;241058,36
ECU;MDE;1250,00;5973,90;23869622,62
ECU;MDE;33,00;281,03;1109658,19
ECU;MDE;52,00;434,16;1714298,12
ECU;MDE;12,00;174,96;699579,30
ECU;MDE;840,00;1389,66;5518828,05
ECU;MDE;1033,00;2232,67;8910506,42
ECU;MDE;1536,00;14893,24;59498765,79
ECU;MDE;128,97;2718,00;10935084,78
ECU;MDE;2700,00;445,95;1760851,41
ECU;MDE;57,00;741,00;2921785,23
ECU;MDE;44,00;870,28;3436335,39
ECU;MDE;23,00;188,37;737549,54
ECU;MDE;186,00;3427,73;13572724,47
ECU;MDE;164,00;2337,88;9292480,39
ECU;MDE;6,00;72,24;290636,69
ECU;MDE;38,00;304,00;1198681,12
ECU;MDE;1033,00;4832,93;19078769,75
ECU;MDE;4125,00;21438,21;84626617,19
ECU;MDE;245,00;1345,05;5378195,87
ECU;MDE;357,00;2555,28;10217312,63
ECU;MDE;78,00;636,11;2537583,40
ECU;MDE;2082,00;21838,02;87858940,44
ECU;MDE;144,00;880,56;3542677,79
ECU;MDE;882,00;16156,38;64304270,26
ECU;MDE;39,00;415,83;1663722,98
ECU;MDE;2,00;29,62;116955,75
ECU;MDE;618,00;8372,82;33672342,79
ECU;MDE;397,00;7975,92;31449291,83
ECU;MDE;6,00;384,30;1511294,33
ECU;MDE;260,00;4116,01;16210439,00
ECU;MDE;162,00;2851,85;11244930,10
ECU;MDE;70,00;1276,85;5035489,86
ECU;MDE;870,00;10549,07;41561982,33
ECU;MDE;6,00;28,50;112533,39
ECU;MDE;2,00;25,10;99108,35
ECU;MDE;387,00;1730,61;6919861,39
ECU;MDE;21,00;415,36;1640065,57
ECU;MDE;53,00;875,03;3450269,54
ECU;MDE;166,00;3503,36;13813853,58
ECU;MDE;789,00;10645,72;42567017,87
ECU;MDE;497,00;8298,00;32719262,94
ECU;MDE;135,00;2349,00;9262177,47
ECU;MDE;1122,00;2713,64;10917543,58
ECU;MDE;97,00;406,24;1634388,83
ECU;MDE;0,01;1860,51;7441872,55
ECU;MDE;0,01;1104,30;4417100,61
ECU;MDE;0,22;1601,58;6406175,84
ECU;MDE;0,03;16,20;64527,03
ECU;MDE;54,00;58,32;232297,30
ECU;MDE;68,00;691,40;2781647,39
ECU;MDE;54,00;913,05;3673391,89
ECU;MDE;1,00;220,29;868610,07
ECU;MDE;3,00;472,12;1887776,54
ECU;MDE;0,10;1,82;7176,31
ECU;MDE;20,00;6116,00;24740565,52
ECU;MDE;1,00;154,75;618769,42
ECU;MDE;0,61;1,08;4308,71
ECU;MDE;175,30;135474,05;536802815,70
SLV;BOG;25,70;173,48;693661,51
SLV;BOG;395,80;2624,15;10492690,01
SLV;BOG;15,00;1396,07;5560756,22
SLV;BOG;214,00;12314,29;49049664,21
SLV;BOG;4,00;121,20;482757,78
SLV;BOG;160,00;3808,83;15171141,20
SLV;BOG;35,00;3894,84;15513731,94
SLV;BOG;32,00;1672,65;6662415,84
SLV;BOG;34,00;2402,36;9568960,23
SLV;BOG;6,00;711,66;2834648,52
SLV;BOG;314,00;2965,63;11812549,13
SLV;BOG;5,00;165,97;661083,40
SLV;BOG;26,00;632,38;2518864,39
SLV;BOG;11,00;576,05;2294493,55
SLV;BOG;114,00;4959,90;19756025,68
SLV;BOG;11,00;382,05;1521762,45
SLV;BOG;7,33;482,28;1920993,58
SLV;BOG;45,00;522,80;2082390,82
SLV;BOG;395,73;5742,25;22546119,55
SLV;MDE;67,45;14390,00;56343037,70
SLV;MDE;9,80;1185,00;4688760,60
SLV;MDE;132,05;1981,28;7839449,45
SLV;MDE;13562,00;13082,60;50648631,77
SLV;MDE;34,00;501,66;2019543,54
SLV;MDE;220,00;898,92;3636329,15
SLV;MDE;132,00;507,76;2054000,90
SLV;MDE;16,00;63,84;258246,84
SLV;MDE;269,00;1569,22;6309870,34
SLV;MDE;285,00;2987,36;11964261,58
SLV;MDE;211,00;3741,45;15026823,43
SLV;MDE;20,00;261,40;1048182,70
SLV;MDE;1080,00;8833,23;34878361,98
SLV;MDE;12,00;287,88;1151494,09
SLV;MDE;1588,00;16530,33;65270669,21
SLV;MDE;24,00;479,76;1918996,82
SLV;MDE;2260,00;23275,74;91905190,41
SLV;MDE;1812,00;17174,16;67828262,56
SLV;MDE;52,00;247,48;1001111,04
SLV;MDE;215,00;2925,51;11752963,36
SLV;MDE;479,00;9753,06;37547847,31
SLV;MDE;9,00;219,66;839551,50
SLV;MDE;11,00;182,87;698938,28
SLV;MDE;72,00;998,88;3995430,10
SLV;MDE;34,00;247,44;945728,05
SLV;MDE;15,00;3779,68;15113088,27
SLV;MDE;3,00;3191,82;12497347,78
SLV;MDE;300,00;150,00;599776,50
SLV;MDE;30,00;30,00;114661,50
SLV;MDE;3,14;10,00;38220,50
SLV;MDE;4,00;4,00;15288,20
SLV;MDE;1,00;1,00;3822,05
SLV;MDE;1,00;1,00;3822,05
SLV;MDE;30,00;30,00;114661,50
SLV;MDE;3,00;45,00;171992,25
SLV;MDE;1365,00;2184,00;8641563,84
SLV;MDE;156,00;421,20;1666587,31
SLV;MDE;5448,00;3395,35;13474042,07
SLV;MDE;188,00;1590,00;6291248,40
SLV;MDE;112,00;1254,92;5017810,16
SLV;MDE;0,20;20,00;79970,20
SLV;MDE;1,89;1687,21;6719313,82
ARE;MDE;4,00;66,04;264154,05
ARE;MDE;32,00;447,79;1791119,69
ARE;MDE;557,00;12588,21;50351707,06
ARE;MDE;298,00;4899,34;19596919,05
ARE;MDE;202,00;1487,77;5950946,10
ARE;MDE;184,51;10471766,62;41311052378,45
ESP;BOG;1,00;5003,47;19590736,54
ESP;MDE;13665,00;7871,00;31542966,94
ESP;MDE;91600,00;16072,00;63745699,97
ESP;MDE;115130,00;31261,80;124904928,37
ESP;MDE;240,00;84,00;328896,12
ESP;MDE;62,00;549,12;2174316,92
ESP;MDE;76,00;455,80;1807198,58
ESP;MDE;1705,00;13309,54;52895778,83
ESP;MDE;215,00;3586,55;14281850,33
ESP;MDE;447,00;3062,16;12216133,74
ESP;MDE;31500,00;5355,00;21544289,55
ESP;MDE;4840,00;2766,30;10968800,09
ESP;MDE;100,00;14974,00;59633955,00
ESP;MDE;2300,00;672,00;2687616,96
ESP;MDE;3200,00;1840,00;7206071,20
ESP;MDE;70,00;346,30;1385002,60
ESP;MDE;12,00;46,68;186693,39
ESP;MDE;193,00;833,00;3331525,19
ESP;MDE;109,00;829,60;3253667,12
ESP;MDE;922,00;6828,76;27015599,42
ESP;MDE;271,00;1009,66;4029563,72
ESP;MDE;79,00;242,55;964545,44
ESP;MDE;523,00;2281,31;9062013,99
ESP;MDE;1098,00;2687,95;10628862,64
ESP;MDE;8273,00;22303,55;88698576,40
ESP;MDE;51,00;515,61;2062146,09
ESP;MDE;450,00;1533,20;6017644,06
ESP;MDE;188,00;1230,25;4839070,75
ESP;MDE;265,00;540,60;2132103,85
ESP;MDE;499,00;2695,77;10676803,76
ESP;MDE;241,00;1937,70;7686846,70
ESP;MDE;55,00;381,70;1494519,63
ESP;MDE;4,00;21,60;86387,68
ESP;MDE;1979,00;14005,91;55742757,38
ESP;MDE;5492,00;46590,38;185018022,88
ESP;MDE;201,00;1826,86;7234067,94
ESP;MDE;15,00;248,50;993858,35
ESP;MDE;1,00;6,50;25450,29
ESP;MDE;44,22;277,60;1110241,76
ESP;MDE;2,00;80,00;319164,00
ESP;MDE;28190,00;14096,90;55765644,77
ESP;MDE;254825,00;46539,24;185448348,88
ESP;MDE;71680,00;20206,96;80701659,61
ESP;MDE;77360,00;10740,80;43212493,96
ESP;MDE;62400,00;5544,00;21932349,12
ESP;MDE;102715,00;47217,25;188645273,31
ESP;MDE;28337,00;5039,94;19927689,46
ESP;MDE;405,00;2215,20;8819568,71
ESP;MDE;443,52;1854,72;7131046,00
ESP;MDE;450,00;2340,00;9319050,00
ESP;MDE;32,00;2657,67;10493916,30
ESP;MDE;188,00;17252,20;68121001,78
ESP;MDE;44,00;3503,29;13832880,69
ESP;MDE;129,00;5749,47;22702012,27
ESP;MDE;187,00;1925,00;7699826,75
ESP;MDE;96,00;1268,43;5008446,59
ESP;MDE;80,00;906,02;3577456,21
ESP;MDE;559,00;21680,39;85605887,13
ESP;MDE;367,00;39185,53;154725632,62
ESP;MDE;470,00;2350,00;9399788,50
ESP;MDE;30,00;3171,08;12521136,22
ESP;MDE;35,00;2485,90;9815675,58
ESP;MDE;16,00;3984,80;15602205,46
ESP;MDE;4,00;1251,20;4898986,01
ESP;MDE;748,00;9883,00;39531110,53
ESP;MDE;80,00;1510,04;5962453,34
ESP;MDE;120,00;3943,84;15572409,99
ESP;MDE;1,00;50,00;197151,50
ESP;MDE;0,23;104,89;410689,45
ESP;MDE;30,00;3000,00;11746290,00
ESP;MDE;0,18;1,78;6969,46
ESP;MDE;6,00;90,00;357987,60
ESP;MDE;390,00;3,90;15431,36
ESP;MDE;580,00;5,80;22709,49
ESP;MDE;60,00;0,60;2349,25
ESP;MDE;120,00;1,20;4748,11
ESP;MDE;8,00;228,72;910306,30
ESP;MDE;135,00;5274,32;21101046,62
ESP;MDE;610,00;24214,18;95013669,13
ESP;MDE;2495,00;13247,68;52326047,26
ESP;MDE;13,54;2489,70;9890432,62
ESP;MDE;11,84;2238,83;8824903,40
ESP;MDE;237,00;1661,37;6550831,75
ESP;MDE;595,00;5206,25;20528399,93
ESP;MDE;72,00;1450,08;5717708,94
ESP;MDE;1,00;71,84;287252,95
ESP;MDE;2662,00;16539,17;65337389,89
ESP;MDE;301,00;4936,99;19460285,03
ESP;MDE;19,73;3931,09;15283791,47
ESP;MDE;3,00;6,00;23991,06
ESP;MDE;221,00;5930,00;23620079,50
ESP;MDE;10,00;289,00;1151130,35
ESP;MDE;1,00;21,00;83646,15
ESP;MDE;2164,15;1678490,38;6617944497,84
USA;BOG;256680,00;38435,20;153733733,48
USA;BOG;17190,00;3889,80;15558849,91
USA;BOG;57740,00;9470,80;37877901,71
USA;BOG;288032,00;138377,34;550339641,63
USA;BOG;5280,00;1689,60;6737769,96
USA;BOG;455,00;5063,00;20242320,22
USA;BOG;76826,00;9738,46;38280087,41
USA;BOG;16750,00;2010,00;7870014,30
USA;BOG;3480,00;1220,40;4868846,82
USA;BOG;508196,00;94661,93;375061959,61
USA;BOG;117461,00;30646,99;122538105,12
USA;BOG;218432,00;136401,63;536217117,92
USA;BOG;60344,00;13093,40;51892246,18
USA;BOG;9960,00;1630,60;6438489,32
USA;BOG;19844,00;4617,50;18187418,90
USA;BOG;550631,00;280706,25;1117455851,82
USA;BOG;427884,00;101328,07;403526972,62
USA;BOG;1411,40;9385,89;37267854,21
USA;BOG;3868,00;1726,00;6944060,46
USA;BOG;2860,00;38732,65;153946407,11
USA;BOG;4325,00;4962,82;19760507,89
USA;BOG;18146,00;7596,34;30115882,21
USA;BOG;8000,00;2000,00;7911760,00
USA;BOG;52860,00;14272,20;56437527,43
USA;BOG;70938,00;31772,87;126241677,14
USA;BOG;400,00;192,00;764640,00
USA;BOG;392,00;316,40;1249318,05
USA;MDE;1000,00;5470,00;21568374,10
USA;MDE;325,68;2915,90;11497481,17
USA;MDE;255,85;2466,62;9734908,22
USA;MDE;213,76;1914,00;7546959,42
USA;MDE;52700,00;2797,92;11068235,76
USA;MDE;32000,00;4801,12;18957414,36
USA;MDE;2,00;11,05;44013,80
USA;MDE;1732,00;14485,75;57933760,62
USA;MDE;134,00;570,53;2282068,65
USA;MDE;1,69;20,39;81216,42
USA;MDE;3,00;71,40;279561,70
USA;MDE;213,00;2387,97;9526925,71
USA;MDE;60,00;1030,10;4047096,61
USA;MDE;8182,00;37135,79;148082962,89
USA;MDE;419,00;1832,23;7205409,37
USA;MDE;213,00;2387,96;9526885,81
USA;MDE;10493,00;51498,45;205917067,30
USA;MDE;696,00;10632,02;42512238,29
USA;MDE;520,00;7416,42;29654629,53
USA;MDE;51,00;473,09;1891655,09
USA;MDE;38,00;714,32;2857215,71
USA;MDE;1614,00;16370,68;65394629,80
USA;MDE;449,00;4882,95;19513451,76
USA;MDE;292,00;3068,24;12247019,75
USA;MDE;702,00;5690,41;22753332,53
USA;MDE;362,00;3409,82;13635236,46
USA;MDE;412,00;3373,52;13489053,45
USA;MDE;351,00;2306,09;9220923,92
USA;MDE;51,00;416,00;1663380,16
USA;MDE;4,00;23,72;94844,65
USA;MDE;5,00;55,38;221515,01
USA;MDE;1093,00;13619,60;53614304,57
USA;MDE;811,00;25392,18;100427953,68
USA;MDE;159,00;5578,46;21985684,11
USA;MDE;2166,00;3597,09;14335186,93
USA;MDE;4,00;13,58;54318,77
USA;MDE;230,00;987,21;3947376,04
USA;MDE;95,00;809,59;3213321,12
USA;MDE;296,00;1044,56;4177037,56
USA;MDE;124,00;7236,90;28936817,01
USA;MDE;1,00;785,60;3107739,32
USA;MDE;33,00;139,97;548042,73
USA;MDE;4481,00;38412,27;146813616,55
USA;MDE;1399,00;24375,58;96247952,65
USA;MDE;152,00;3221,49;12720182,12
USA;MDE;66,00;2600,10;10356588,31
USA;MDE;3,00;153,90;613006,78
USA;MDE;3,00;156,60;623761,29
USA;MDE;7,00;353,70;1408840,15
USA;MDE;13,00;575,10;2290709,56
USA;MDE;4,00;97,20;387162,18
USA;MDE;14,00;566,10;2254861,21
USA;MDE;267,00;3412,39;13042325,19
USA;MDE;132,00;1104,84;4222753,72
USA;MDE;3660,00;3769,80;14408364,09
USA;MDE;0,23;27,00;105716,61
USA;MDE;10,00;10,00;39154,30
USA;MDE;1,00;15,00;58071,75
USA;MDE;300,00;2688,00;10524675,84
USA;MDE;1200,00;3610,00;14134702,30
USA;MDE;1600,00;1848,00;7235714,64
USA;MDE;1000,00;1450,00;5677373,50
USA;MDE;20,00;33360,00;132877884,00
USA;MDE;215967,00;28059,64;110126265,37
USA;MDE;100,00;28,20;110415,12
USA;MDE;103221,00;20558,74;80497604,63
USA;MDE;924,00;166,32;639468,79
USA;MDE;219282,00;137570,00;549336833,38
USA;MDE;2170,00;302,90;1185983,74
USA;MDE;21492,00;4741,00;18661686,31
USA;MDE;132497,00;59612,37;233408061,86
USA;MDE;58296,00;28447,36;113096291,67
USA;MDE;52,00;205,00;809806,55
USA;MDE;1385,00;46503,00;185228424,45
USA;MDE;1254,00;33352,00;132846018,80
USA;MDE;1975,00;78663,00;313326528,45
USA;MDE;892,00;40289,82;159417148,18
USA;MDE;5208,00;731,89;2878223,28
USA;MDE;258339,00;40730,38;162847193,67
USA;MDE;212674,00;50714,45;202741838,49
USA;MDE;234259,00;30743,50;122734644,74
USA;MDE;1210785,00;542618,80;2163702448,33
USA;MDE;93719,00;28198,81;112671072,94
USA;MDE;945,00;8557,40;34181362,75
USA;MDE;862,50;5138,48;20553457,53
USA;MDE;272,17;1852,50;7328267,70
USA;MDE;20806,76;79036,75;315670438,81
USA;MDE;330,00;1593,92;6375536,54
USA;MDE;2077,51;6871,17;27295437,07
USA;MDE;28,00;805,92;3163856,55
USA;MDE;4743,00;60260,93;236570551,16
USA;MDE;2205,00;27514,08;108013949,84
USA;MDE;201,00;2528,58;9926623,50
USA;MDE;1297,00;25363,62;99571738,48
USA;MDE;11303889,00;1779095,97;7095751788,64
USA;MDE;3220280,00;835874,79;3338892618,95
USA;MDE;15488,00;12606,27;50406296,64
USA;MDE;795596,00;133916,40;534873149,87
USA;MDE;180982,00;102495,61;409092043,23
USA;MDE;1276997,00;2933731,05;11727298819,15
USA;MDE;528,00;1672,69;6685507,06
USA;MDE;162,00;1975,49;7899016,51
USA;MDE;4379,00;80417,60;323536892,49
USA;MDE;65776,00;335747,33;1328256673,13
USA;MDE;10810,00;54655,18;210138782,61
USA;MDE;47339,00;72164,84;289312445,92
USA;MDE;6498,00;8465,65;34059087,73
USA;MDE;31457,00;164519,76;645979453,01
USA;MDE;1005,00;24566,22;96608871,10
USA;MDE;165,00;2953,20;11808399,72
USA;MDE;274,00;3037,70;12146273,82
USA;MDE;4236,00;17076,84;67568957,43
USA;MDE;6023,12;48553,26;193630969,57
USA;MDE;10333,62;87201,87;349026497,51
USA;MDE;4,26;0,89;3558,67
USA;MDE;43,46;441,60;1761785,28
USA;MDE;4970,70;205055,00;815687689,50
USA;MDE;200,00;48,00;193114,08
USA;MDE;1516,00;379,00;1491177,61
USA;MDE;9644283,00;1897180,63;7518848647,58
USA;MDE;1900729,00;607685,25;2412290314,42
USA;MDE;439769,00;239016,98;947859837,43
USA;MDE;459569,00;114472,78;453234970,76
USA;MDE;98857,00;19432,10;76796332,54
USA;MDE;77457,00;19327,87;76508573,59
USA;MDE;2591759,00;1246816,79;4934977088,88
USA;MDE;2311081,00;776837,17;3072928157,33
USA;MDE;37908,00;11608,80;46544240,98
USA;MDE;14914,93;90073,37;358522362,53
USA;MDE;538,62;2903,25;11611345,14
USA;MDE;78,00;429,00;1660852,05
USA;MDE;149,69;695,55;2746406,99
USA;MDE;2926,46;11298,95;45216856,39
USA;MDE;20,98;185,96;733245,85
USA;MDE;11,19;154,65;607120,33
USA;MDE;1240,27;4230,00;16734384,89
USA;MDE;21952,65;74546,45;293468467,07
USA;MDE;1049,97;7430,26;29343097,50
USA;MDE;188,80;890,82;3514045,61
USA;MDE;54,23;642,88;2543211,96
USA;MDE;839,20;6612,40;26019196,32
USA;MDE;887,06;1695,11;6696108,15
USA;MDE;496,83;2332,00;9190341,58
USA;MDE;761,61;5575,23;22045454,94
USA;MDE;100,80;956,96;3786558,59
USA;MDE;30,08;259,42;1030633,72
USA;MDE;1094,26;12744,80;50425414,83
USA;MDE;6851,16;39529,70;155471212,70
USA;MDE;816,60;4253,19;16791337,92
USA;MDE;436,80;2883,05;11416884,00
USA;MDE;3140,58;25843,30;102261871,71
USA;MDE;117,60;1934,02;7638676,87
USA;MDE;9,60;62,08;244135,18
USA;MDE;150,00;954,00;3767768,94
USA;MDE;198,26;686,00;2679682,18
USA;MDE;184,02;937,73;3687020,43
USA;MDE;640,00;9414,40;37643572,54
USA;MDE;120,10;2835,16;11280396,41
USA;MDE;55,80;357,06;1422223,53
USA;MDE;9,00;88,88;349528,59
USA;MDE;183,73;1537,02;6035151,60
USA;MDE;332,36;3423,75;13522280,83
USA;MDE;53,85;580,47;2288810,62
USA;MDE;60,21;367,47;1447238,93
USA;MDE;179,20;589,18;2321264,06
USA;MDE;47,08;595,91;2369717,20
USA;MDE;41,04;681,72;2742702,72
USA;MDE;570,75;11364,30;44809775,82
USA;MDE;89,79;156,00;614764,21
USA;MDE;28,39;297,74;1187848,61
USA;MDE;92,43;1320,00;5279247,60
USA;MDE;44800,00;5431,03;21632607,14
USA;MDE;15000,00;1674,31;6623369,44
USA;MDE;100000,00;3284,99;12918518,82
USA;MDE;36,00;104,47;410125,19
USA;MDE;163,00;729,58;2864163,27
USA;MDE;336,00;220000,00;868678800,00
USA;MDE;108,00;486,00;1911238,74
USA;MDE;3,00;70,20;279617,13
USA;MDE;7,00;1008,00;4015015,20
USA;MDE;4950,00;6539,90;26166556,36
USA;MDE;662,20;113,52;454015,29
USA;MDE;1,20;16,53;64892,97
USA;MDE;56,00;2613,93;10321207,16
USA;MDE;13,00;796,20;3104364,03
USA;MDE;5,00;274,20;1092179,73
USA;MDE;46,00;1794,00;7152120,30
USA;MDE;360,00;11444,28;43978094,36
USA;MDE;777,00;25840,58;100609704,94
USA;MDE;228,00;1587,25;6348857,14
USA;MDE;3,00;155,52;619459,48
USA;MDE;205,00;533,00;2096070,47
USA;MDE;183,00;475,80;1871126,32
USA;MDE;120,00;894,40;3531574,17
USA;MDE;250,00;1398,56;5569542,32
USA;MDE;441,00;13661,00;52213025,05
USA;MDE;265,00;2706,05;10823956,45
USA;MDE;236,00;3984,60;15891778,75
USA;MDE;144,00;720,00;2831464,80
USA;MDE;5152,00;174512,56;694379627,81
USA;MDE;51,00;2067,00;8209026,15
USA;MDE;18,00;842,40;3261309,48
USA;MDE;108,00;815,40;3206633,88
USA;MDE;301,00;7073,12;28281941,05
USA;MDE;771,00;111262,99;443173864,20
USA;MDE;442,00;30814,36;122905927,15
USA;MDE;192,00;16258,08;64753564,21
USA;MDE;278,00;52334,76;208455760,58
USA;MDE;107,00;18987,12;75601528,39
USA;MDE;23,00;2172,24;8652287,47
USA;MDE;126,00;2729,40;10844125,19
USA;MDE;360,00;38559,24;153581753,79
USA;MDE;70,00;3276,00;12860822,52
USA;MDE;104,00;12414,24;49447220,48
USA;MDE;253,00;27355,68;108984703,37
USA;MDE;104,00;931,55;3726116,16
USA;MDE;170,00;1819,77;7278916,22
USA;MDE;26,00;687,60;2737677,81
USA;MDE;157,00;14772,72;58903374,70
USA;MDE;336,00;15342,75;61008707,95
USA;MDE;67,00;4172,02;16617643,33
USA;MDE;521,00;4411,50;17409414,21
USA;MDE;1496,00;25759,88;99728087,42
USA;MDE;626,00;19367,70;74981082,16
USA;MDE;390,00;711,29;2844100,17
USA;MDE;322,00;17746,99;70656602,08
USA;MDE;1294,00;7874,99;30915399,49
USA;MDE;138,00;1173,00;4612928,07
USA;MDE;24,00;204,00;802248,36
USA;MDE;160,00;3744,00;14912913,60
USA;MDE;516,37;352500,00;1418181525,00
USA;MDE;1699,77;98851115,64;391370995394,02
USA;MDE;13,13;745695,02;2927427138,66
USA;MDE;18,53;494375,23;1921317939,77
USA;MDE;55,00;6396,50;24447742,82
USA;MDE;24,00;35,20;138187,10
USA;MDE;330,00;286,97;1131256,92
USA;MDE;8,00;237,00;935535,82
USA;MDE;96,00;266,98;1051913,02
USA;MDE;240,00;176,00;696895,80
USA;MDE;250,00;7600,00;29757268,00
USA;MDE;576,00;5480,08;21554206,17
USA;MDE;144,00;930,00;3682732,09
USA;MDE;24,00;27,95;109725,27
USA;MDE;1041,00;5193,15;20772132,61
USA;MDE;536,50;2329,50;9317790,34
USA;MDE;8541,16;25766,54;102852880,06
USA;MDE;3071,00;25758,30;101565749,64
USA;MDE;55,03;272,95;1068716,61
USA;MDE;110,06;146,78;574706,80
USA;MDE;1320,00;4434,00;17733472,62
USA;MDE;454,73;2758,68;10702364,95
USA;MDE;11,91;111,81;429888,20
USA;MDE;819,38;6092,04;23871384,85
USA;MDE;155,42;1786,89;6870252,54
USA;MDE;1547,85;12297,43;48357424,61
USA;MDE;90,00;1200,00;4731636,00
USA;MDE;881,80;9284,42;36171391,13
USA;MDE;165,00;745,23;2928006,69
USA;MDE;355,27;1975,76;7646375,54
USA;MDE;71,40;391,00;1541724,73
USA;MDE;54,94;201,12;800960,40
USA;MDE;39,39;369,60;1421041,77
USA;MDE;220,12;1491,44;5839628,89
USA;MDE;117,00;8012,85;31639058,73
USA;MDE;130,00;6923,80;27338901,25
USA;MDE;6,00;140,40;561587,36
USA;MDE;573,00;44741,98;176665497,70
USA;MDE;5,00;261,00;1043976,51
USA;MDE;17,00;1111,80;4447099,93
USA;MDE;3,00;196,20;784782,34
USA;MDE;727,00;30553,90;122187153,70
USA;MDE;74,00;17993,80;71973580,55
USA;MDE;6,00;422,40;1689561,98
USA;MDE;19,00;6633,60;26533802,97
USA;MDE;2,00;114,60;458389,68
USA;MDE;17,00;783,00;3131929,53
USA;MDE;8,00;343,20;1372769,11
USA;MDE;11,00;475,80;1903157,17
USA;MDE;2,00;93,60;374391,57
USA;MDE;17,00;762,60;3050331,36
USA;MDE;3,00;140,40;561587,36
USA;MDE;42,00;1508,40;6033464,24
USA;MDE;4,00;170,40;681584,66
USA;MDE;25,00;1540,40;6161461,36
USA;MDE;1,00;91,20;364791,79
USA;MDE;425,00;559,00;2235949,69
USA;MDE;40,00;2313,60;9254191,77
USA;MDE;181,00;8116,04;32046508,58
USA;MDE;208,00;10273,12;40563825,24
USA;MDE;151,00;3885,23;15340986,06
USA;MDE;3,00;46,80;187195,78
USA;MDE;161,72;9096494,90;35921927928,23
USA;MDE;19,00;57,69;225881,15
USA;MDE;125,00;19776,78;77434597,71
USA;MDE;19,00;57,69;225881,15
USA;MDE;66,00;5210,11;20399820,99
USA;MDE;381,00;1521,13;5955878,03
USA;MDE;13,91;1467,50;5745893,52
USA;MDE;720,00;4399,20;17556679,29
USA;MDE;0,99;73,85;285906,58
USA;MDE;1,00;45,20;178845,55
USA;MDE;3,00;1482,58;5856707,34
USA;MDE;0,37;120,00;469851,60
USA;MDE;0,19;289,00;1143503,64
USA;MDE;5,00;11785,52;46632474,10
USA;MDE;1,00;24,85;98325,48
USA;MDE;1,06;624,00;2469018,24
USA;MDE;3,00;448,20;1769286,83
USA;MDE;8,00;5625,00;22254708,50
USA;MDE;0,27;58,90;233053,16
USA;MDE;0,39;3831,00;15158347,56
USA;MDE;3,70;50,00;195771,50
USA;MDE;2,97;8313,97;32896383,92
USA;MDE;2,00;235,19;927361,22
USA;MDE;1,00;50,00;195771,50
USA;MDE;4,00;3551,27;14051523,08
USA;MDE;1,00;411,00;1626228,36
USA;MDE;1,00;3150,00;12333604,50
USA;MDE;4,00;90,00;356029,20
USA;MDE;1,00;1585,00;6271464,60
USA;MDE;5,00;75,00;299943,45
USA;MDE;830,00;108,46;436261,89
USA;MDE;145,00;12,34;49744,55
USA;MDE;15,00;9,00;35905,95
USA;MDE;120,00;12,00;47191,08
USA;MDE;875,00;163,15;650356,17
USA;MDE;1299,00;97,07;387489,26
USA;MDE;3,00;3,00;11999,73
USA;MDE;0,01;53,20;210499,63
USA;MDE;0,90;123,90;490242,56
USA;MDE;7,90;73,85;292206,72
USA;MDE;0,94;114,00;451070,64
USA;MDE;0,90;187,20;740705,47
USA;MDE;10,00;63,20;250067,21
USA;MDE;2,00;2,00;7913,52
USA;MDE;1,80;17,58;69559,83
USA;MDE;1,00;37,51;148418,06
USA;MDE;1,80;89,20;352942,99
USA;MDE;13,50;57,60;227909,37
USA;MDE;5,53;1,00;3956,74
USA;MDE;5600,00;784,00;3083150,56
USA;MDE;46073,00;8204,18;32783198,18
USA;MDE;26120,00;3859,60;15423861,08
USA;MDE;32560,00;3940,50;15708764,84
USA;MDE;1245881,00;577900,04;2301390891,31
USA;MDE;16638,00;6658,50;26402202,46
USA;MDE;4443,00;48112,50;189576729,45
USA;MDE;37,00;6157,54;24526405,45
USA;MDE;146,00;13163,02;52430283,10
USA;MDE;712594,00;102530,94;403135730,44
USA;MDE;15450,00;2805,30;10993510,45
USA;MDE;300,00;135,00;528583,05
USA;MDE;558231,00;120292,24;470996833,65
USA;MDE;448,00;4312,63;17011583,82
USA;MDE;185,00;7719,00;30596092,29
USA;MDE;2411,00;41782,63;165287070,36
USA;MDE;79,00;3383,80;13429817,24
USA;MDE;1241,00;26805,60;103062438,93
USA;MDE;116,00;3758,40;14450333,90
USA;MDE;3277,00;49318,85;189621607,66
USA;MDE;81,00;3119,64;12408956,14
USA;MDE;373,00;11046,15;43705428,94
USA;MDE;70,00;4248,26;16744242,55
